"WaterID","LocID","Date","season","WaterID.season","Microscopy","WaterTemp.factor","Ca.factor","pH.factor","WaterSize.factor"
164,1636,"2013-06-19","1","164.1",0,"mid","high","moderate","small"
164,1635,"2013-06-19","1","164.1",0,"mid","high","moderate","small"
164,1637,"2013-07-24","1","164.1",0,"mid","high","moderate","small"
164,1636,"2013-07-24","1","164.1",0,"mid","high","moderate","small"
164,1635,"2013-07-24","1","164.1",0,"mid","high","moderate","small"
164,1639,"2013-07-24","1","164.1",0,"mid","high","moderate","small"
164,1637,"2013-08-21","1","164.1",0,"mid","high","moderate","small"
164,1636,"2013-08-21","1","164.1",0,"mid","high","moderate","small"
164,1637,"2013-09-18","1","164.1",0,"low","high","moderate","small"
164,1636,"2013-09-18","1","164.1",0,"low","high","moderate","small"
164,1635,"2013-09-18","1","164.1",0,"low","high","moderate","small"
164,1637,"2013-10-23","2","164.2",0,"low","high","moderate","small"
164,1636,"2013-10-23","2","164.2",0,"low","high","moderate","small"
164,1635,"2013-10-23","2","164.2",0,"low","high","moderate","small"
164,1634,"2013-10-23","2","164.2",0,"low","high","moderate","small"
164,1637,"2014-04-09","2","164.2",0,"low","high","moderate","small"
164,1636,"2014-04-09","2","164.2",0,"low","high","moderate","small"
164,1639,"2014-04-09","2","164.2",0,"low","high","moderate","small"
164,1637,"2014-05-14","2","164.2",0,"low","high","moderate","small"
164,1636,"2014-05-14","2","164.2",0,"low","high","moderate","small"
164,1635,"2014-05-14","2","164.2",0,"low","high","moderate","small"
164,1639,"2014-05-14","2","164.2",0,"low","high","moderate","small"
164,1637,"2014-06-18","2","164.2",0,"mid","high","moderate","small"
164,1636,"2014-06-18","2","164.2",0,"mid","high","moderate","small"
164,1635,"2014-06-18","2","164.2",0,"mid","high","moderate","small"
164,1637,"2014-08-20","2","164.2",0,"mid","high","moderate","small"
164,1636,"2014-08-20","2","164.2",0,"mid","high","moderate","small"
164,1635,"2014-08-20","2","164.2",0,"mid","high","moderate","small"
164,1637,"2014-09-24","2","164.2",0,"mid","high","moderate","small"
164,1635,"2014-09-24","2","164.2",0,"mid","high","moderate","small"
164,1637,"2014-10-22","3","164.3",0,"low","high","moderate","small"
164,1635,"2014-10-22","3","164.3",0,"low","high","moderate","small"
164,1636,"2014-10-22","3","164.3",0,"low","high","moderate","small"
164,1637,"2015-04-01","3","164.3",0,"low","high","moderate","small"
164,1635,"2015-04-01","3","164.3",0,"low","high","moderate","small"
164,1636,"2015-04-01","3","164.3",0,"low","high","moderate","small"
164,1637,"2015-06-03","3","164.3",0,"low","high","moderate","small"
164,1635,"2015-06-03","3","164.3",0,"low","high","moderate","small"
164,1636,"2015-06-03","3","164.3",0,"low","high","moderate","small"
164,1637,"2015-07-22","3","164.3",0,"mid","high","moderate","small"
164,1637,"2015-08-26","3","164.3",0,"mid","high","moderate","small"
164,1635,"2015-08-26","3","164.3",0,"mid","high","moderate","small"
164,1636,"2015-08-26","3","164.3",0,"mid","high","moderate","small"
164,1637,"2016-04-27","4","164.4",0,"low","high","moderate","small"
164,1635,"2016-04-27","4","164.4",0,"low","high","moderate","small"
164,1636,"2016-04-27","4","164.4",0,"low","high","moderate","small"
164,1637,"2016-05-25","4","164.4",0,"low","high","moderate","small"
164,1635,"2016-05-25","4","164.4",0,"low","high","moderate","small"
164,1636,"2016-05-25","4","164.4",0,"low","high","moderate","small"
164,1637,"2016-06-22","4","164.4",0,"low","high","moderate","small"
164,1637,"2016-07-20","4","164.4",0,"mid","high","moderate","small"
164,1635,"2016-07-20","4","164.4",0,"mid","high","moderate","small"
164,1637,"2016-08-31","4","164.4",0,"mid","high","moderate","small"
164,1635,"2016-08-31","4","164.4",0,"mid","high","moderate","small"
164,1636,"2016-08-31","4","164.4",0,"mid","high","moderate","small"
164,1637,"2017-03-29","5","164.5",1,"mid","high","moderate","small"
164,1635,"2017-03-29","5","164.5",0,"mid","high","moderate","small"
164,1636,"2017-03-29","5","164.5",0,"mid","high","moderate","small"
164,1637,"2017-05-03","5","164.5",0,"mid","high","moderate","small"
164,1635,"2017-05-03","5","164.5",0,"mid","high","moderate","small"
164,1636,"2017-05-03","5","164.5",0,"mid","high","moderate","small"
164,1637,"2017-06-07","5","164.5",0,"mid","high","moderate","small"
164,1636,"2017-06-07","5","164.5",0,"mid","high","moderate","small"
164,1637,"2017-07-20","5","164.5",0,"mid","high","moderate","small"
164,1635,"2017-07-20","5","164.5",0,"mid","high","moderate","small"
164,1636,"2017-07-20","5","164.5",0,"mid","high","moderate","small"
164,1637,"2017-08-30","5","164.5",0,"mid","high","moderate","small"
164,1635,"2017-08-30","5","164.5",0,"mid","high","moderate","small"
164,1636,"2017-08-30","5","164.5",0,"mid","high","moderate","small"
164,1637,"2017-11-01","6","164.6",0,"mid","high","moderate","small"
164,1635,"2017-11-01","6","164.6",0,"mid","high","moderate","small"
164,1636,"2017-11-01","6","164.6",0,"mid","high","moderate","small"
164,1637,"2018-05-23","6","164.6",0,"mid","high","moderate","small"
164,1635,"2018-05-23","6","164.6",0,"mid","high","moderate","small"
164,1636,"2018-05-23","6","164.6",0,"mid","high","moderate","small"
164,1637,"2018-06-19","6","164.6",0,"mid","high","moderate","small"
164,1635,"2018-06-19","6","164.6",0,"mid","high","moderate","small"
164,1636,"2018-06-19","6","164.6",0,"mid","high","moderate","small"
164,1637,"2018-07-25","6","164.6",0,"mid","high","moderate","small"
164,1635,"2018-07-25","6","164.6",0,"mid","high","moderate","small"
164,1636,"2018-07-25","6","164.6",0,"mid","high","moderate","small"
164,1637,"2018-08-15","6","164.6",0,"mid","high","moderate","small"
164,1635,"2018-08-15","6","164.6",0,"mid","high","moderate","small"
164,1636,"2018-08-15","6","164.6",0,"mid","high","moderate","small"
164,1637,"2018-10-16","7","164.7",0,"mid","high","moderate","small"
164,1635,"2018-10-16","7","164.7",0,"mid","high","moderate","small"
164,1637,"2019-04-20","7","164.7",0,"mid","high","moderate","small"
164,1636,"2019-04-20","7","164.7",0,"mid","high","moderate","small"
164,1635,"2019-04-19","7","164.7",0,"mid","high","moderate","small"
164,1635,"2019-05-22","7","164.7",0,"low","high","moderate","small"
164,1637,"2019-05-22","7","164.7",0,"low","high","moderate","small"
164,1635,"2019-07-17","7","164.7",0,"low","high","moderate","small"
164,1637,"2019-07-17","7","164.7",0,"low","high","moderate","small"
164,1636,"2019-07-17","7","164.7",0,"low","high","moderate","small"
164,1636,"2019-08-28","7","164.7",0,"low","high","moderate","small"
164,1637,"2019-08-28","7","164.7",0,"low","high","moderate","small"
164,1635,"2019-08-28","7","164.7",0,"low","high","moderate","small"
164,1637,"2020-07-26","8","164.8",0,"mid","high","moderate","small"
164,1637,"2020-08-23","8","164.8",0,"mid","high","moderate","small"
164,1636,"2020-09-23","8","164.8",0,"mid","high","moderate","small"
165,192,"2013-03-22","1","165.1",0,"mid","high","high","large"
165,192,"2013-04-25","1","165.1",0,"mid","high","high","large"
165,192,"2013-05-23","1","165.1",0,"mid","high","high","large"
165,192,"2013-06-20","1","165.1",0,"mid","high","high","large"
165,192,"2013-07-25","1","165.1",0,"mid","high","high","large"
165,192,"2013-09-19","1","165.1",0,"mid","high","high","large"
165,192,"2013-10-24","2","165.2",0,"mid","high","high","large"
165,192,"2014-04-10","2","165.2",0,"low","high","high","large"
165,192,"2014-05-15","2","165.2",0,"mid","high","high","large"
165,192,"2014-06-19","2","165.2",0,"mid","high","high","large"
165,192,"2014-08-18","2","165.2",0,"mid","high","high","large"
165,192,"2014-09-25","2","165.2",0,"mid","high","high","large"
165,192,"2014-10-23","3","165.3",0,"mid","high","high","large"
165,192,"2015-04-02","3","165.3",0,"mid","high","high","large"
165,192,"2015-06-04","3","165.3",0,"mid","high","high","large"
165,192,"2015-07-23","3","165.3",0,"mid","high","high","large"
165,192,"2015-08-27","3","165.3",0,"mid","high","high","large"
165,192,"2016-04-28","4","165.4",0,"mid","high","high","large"
165,192,"2016-05-26","4","165.4",0,"mid","high","high","large"
165,192,"2016-06-23","4","165.4",0,"mid","high","high","large"
165,192,"2016-07-21","4","165.4",0,"mid","high","high","large"
165,192,"2016-09-01","4","165.4",0,"mid","high","high","large"
165,192,"2017-03-30","5","165.5",0,"mid","high","high","large"
165,1835,"2017-03-30","5","165.5",0,"mid","high","high","large"
165,193,"2017-03-30","5","165.5",0,"mid","high","high","large"
165,192,"2017-05-04","5","165.5",0,"mid","high","high","large"
165,1835,"2017-05-04","5","165.5",0,"mid","high","high","large"
165,193,"2017-05-04","5","165.5",0,"mid","high","high","large"
165,192,"2017-06-08","5","165.5",0,"mid","high","high","large"
165,1835,"2017-06-08","5","165.5",0,"mid","high","high","large"
165,193,"2017-06-08","5","165.5",0,"mid","high","high","large"
165,192,"2017-07-20","5","165.5",0,"mid","high","high","large"
165,193,"2017-07-20","5","165.5",0,"mid","high","high","large"
165,1835,"2017-07-20","5","165.5",0,"mid","high","high","large"
165,192,"2017-08-31","5","165.5",0,"mid","high","high","large"
165,1835,"2017-08-31","5","165.5",0,"mid","high","high","large"
165,193,"2017-08-31","5","165.5",0,"mid","high","high","large"
165,192,"2017-11-02","6","165.6",0,"mid","high","high","large"
165,193,"2017-11-02","6","165.6",0,"mid","high","high","large"
165,192,"2018-05-24","6","165.6",0,"mid","high","high","large"
165,193,"2018-05-24","6","165.6",0,"mid","high","high","large"
165,1835,"2018-05-24","6","165.6",0,"mid","high","high","large"
165,192,"2018-06-20","6","165.6",0,"mid","high","high","large"
165,193,"2018-06-20","6","165.6",0,"mid","high","high","large"
165,192,"2018-07-26","6","165.6",0,"mid","high","high","large"
165,192,"2018-08-16","6","165.6",0,"mid","high","high","large"
165,192,"2018-10-17","7","165.7",0,"mid","high","high","large"
165,192,"2019-04-21","7","165.7",0,"mid","high","high","large"
165,193,"2019-05-23","7","165.7",0,"mid","high","high","large"
165,1835,"2019-05-23","7","165.7",0,"mid","high","high","large"
165,192,"2019-05-23","7","165.7",0,"mid","high","high","large"
165,1835,"2019-07-18","7","165.7",0,"mid","high","high","large"
165,193,"2019-07-18","7","165.7",0,"mid","high","high","large"
165,192,"2019-07-18","7","165.7",0,"mid","high","high","large"
165,192,"2019-08-29","7","165.7",0,"mid","high","high","large"
165,193,"2019-08-29","7","165.7",0,"mid","high","high","large"
165,1835,"2019-08-29","7","165.7",0,"mid","high","high","large"
165,192,"2020-07-27","8","165.8",0,"mid","high","high","large"
165,192,"2020-08-24","8","165.8",0,"mid","high","high","large"
165,192,"2020-09-24","8","165.8",0,"mid","high","high","large"
166,1826,"2013-04-23","1","166.1",0,"mid","high","high","large"
166,1826,"2013-05-21","1","166.1",0,"mid","high","high","large"
166,465,"2013-05-21","1","166.1",0,"mid","high","high","large"
166,465,"2013-06-18","1","166.1",0,"mid","high","high","large"
166,1818,"2013-06-18","1","166.1",0,"mid","high","high","large"
166,1826,"2013-07-23","1","166.1",0,"mid","high","high","large"
166,465,"2013-07-23","1","166.1",0,"mid","high","high","large"
166,1818,"2013-07-23","1","166.1",0,"mid","high","high","large"
166,1826,"2013-08-20","1","166.1",0,"low","high","high","large"
166,465,"2013-08-20","1","166.1",0,"low","high","high","large"
166,1818,"2013-08-20","1","166.1",0,"low","high","high","large"
166,1826,"2013-09-17","1","166.1",0,"low","high","high","large"
166,1826,"2013-10-22","2","166.2",0,"low","high","high","large"
166,1826,"2014-05-13","2","166.2",0,"low","high","high","large"
166,1826,"2014-06-17","2","166.2",0,"mid","high","high","large"
166,465,"2014-06-17","2","166.2",0,"mid","high","high","large"
166,1818,"2014-06-17","2","166.2",0,"mid","high","high","large"
166,1826,"2014-08-19","2","166.2",0,"mid","high","high","large"
166,465,"2014-08-19","2","166.2",0,"mid","high","high","large"
166,1818,"2014-08-19","2","166.2",0,"mid","high","high","large"
166,1826,"2014-09-23","2","166.2",0,"mid","high","high","large"
166,465,"2014-09-23","2","166.2",0,"mid","high","high","large"
166,1818,"2014-09-23","2","166.2",0,"mid","high","high","large"
166,1826,"2014-10-21","3","166.3",0,"low","high","high","large"
166,465,"2014-10-21","3","166.3",0,"low","high","high","large"
166,1818,"2014-10-21","3","166.3",0,"low","high","high","large"
166,1826,"2015-03-31","3","166.3",0,"low","high","high","large"
166,465,"2015-03-31","3","166.3",0,"low","high","high","large"
166,1818,"2015-03-31","3","166.3",0,"low","high","high","large"
166,1826,"2015-06-02","3","166.3",0,"low","high","high","large"
166,465,"2015-06-02","3","166.3",0,"low","high","high","large"
166,1818,"2015-06-02","3","166.3",0,"low","high","high","large"
166,1826,"2015-07-21","3","166.3",0,"low","high","high","large"
166,465,"2015-07-21","3","166.3",0,"low","high","high","large"
166,1818,"2015-07-21","3","166.3",0,"low","high","high","large"
166,1826,"2015-08-25","3","166.3",0,"low","high","high","large"
166,1818,"2015-08-25","3","166.3",0,"low","high","high","large"
166,1826,"2016-04-26","4","166.4",0,"low","high","high","large"
166,1818,"2016-04-26","4","166.4",0,"low","high","high","large"
166,1826,"2016-05-24","4","166.4",0,"low","high","high","large"
166,1818,"2016-05-24","4","166.4",0,"low","high","high","large"
166,1826,"2016-06-21","4","166.4",0,"low","high","high","large"
166,1818,"2016-06-21","4","166.4",0,"low","high","high","large"
166,1826,"2016-07-19","4","166.4",0,"low","high","high","large"
166,1818,"2016-07-19","4","166.4",0,"low","high","high","large"
166,1826,"2016-08-30","4","166.4",0,"low","high","high","large"
166,1818,"2016-08-30","4","166.4",0,"low","high","high","large"
166,465,"2016-08-30","4","166.4",0,"low","high","high","large"
166,1826,"2017-03-28","5","166.5",1,"low","high","high","large"
166,1818,"2017-03-29","5","166.5",0,"low","high","high","large"
166,465,"2017-03-28","5","166.5",0,"low","high","high","large"
166,1826,"2017-05-02","5","166.5",0,"low","high","high","large"
166,1818,"2017-05-02","5","166.5",0,"low","high","high","large"
166,465,"2017-05-02","5","166.5",0,"low","high","high","large"
166,1826,"2017-06-06","5","166.5",0,"low","high","high","large"
166,1818,"2017-06-06","5","166.5",0,"low","high","high","large"
166,465,"2017-06-06","5","166.5",0,"low","high","high","large"
166,1818,"2017-07-19","5","166.5",0,"low","high","high","large"
166,1826,"2017-07-19","5","166.5",0,"low","high","high","large"
166,465,"2017-07-19","5","166.5",0,"low","high","high","large"
166,1826,"2017-08-29","5","166.5",0,"low","high","high","large"
166,1818,"2017-08-29","5","166.5",0,"low","high","high","large"
166,465,"2017-08-29","5","166.5",0,"low","high","high","large"
166,1826,"2017-10-31","6","166.6",0,"mid","high","high","large"
166,1818,"2017-10-31","6","166.6",0,"mid","high","high","large"
166,1818,"2018-05-22","6","166.6",0,"mid","high","high","large"
166,1826,"2018-05-22","6","166.6",0,"mid","high","high","large"
166,465,"2018-05-22","6","166.6",0,"mid","high","high","large"
166,1826,"2018-06-18","6","166.6",0,"mid","high","high","large"
166,1826,"2018-07-24","6","166.6",0,"mid","high","high","large"
166,1826,"2018-08-14","6","166.6",0,"mid","high","high","large"
166,1826,"2019-05-21","7","166.7",0,"mid","high","high","large"
166,1826,"2019-07-16","7","166.7",0,"mid","high","high","large"
166,465,"2019-07-16","7","166.7",0,"mid","high","high","large"
166,1818,"2019-07-16","7","166.7",0,"mid","high","high","large"
166,2166,"2019-08-27","7","166.7",0,"mid","high","high","large"
166,2167,"2019-08-27","7","166.7",0,"mid","high","high","large"
166,465,"2020-07-25","8","166.8",0,"mid","high","high","large"
166,2166,"2020-07-25","8","166.8",0,"mid","high","high","large"
167,682,"2013-04-23","1","167.1",0,"mid","high","high","large"
167,684,"2013-04-23","1","167.1",0,"mid","high","high","large"
167,682,"2013-05-21","1","167.1",0,"mid","high","high","large"
167,685,"2013-05-21","1","167.1",0,"mid","high","high","large"
167,681,"2013-05-21","1","167.1",0,"mid","high","high","large"
167,682,"2013-06-18","1","167.1",0,"mid","high","high","large"
167,685,"2013-06-18","1","167.1",0,"mid","high","high","large"
167,684,"2013-06-18","1","167.1",0,"mid","high","high","large"
167,682,"2013-07-23","1","167.1",0,"mid","high","high","large"
167,684,"2013-07-23","1","167.1",0,"mid","high","high","large"
167,682,"2013-08-20","1","167.1",0,"low","high","high","large"
167,681,"2013-08-20","1","167.1",0,"low","high","high","large"
167,684,"2013-08-20","1","167.1",0,"low","high","high","large"
167,681,"2013-09-17","1","167.1",0,"low","high","high","large"
167,681,"2013-10-22","2","167.2",0,"low","high","high","large"
167,684,"2014-04-08","2","167.2",0,"low","high","high","large"
167,682,"2014-05-13","2","167.2",0,"low","high","high","large"
167,681,"2014-05-13","2","167.2",0,"low","high","high","large"
167,682,"2014-05-13","2","167.2",0,"low","high","high","large"
167,682,"2014-06-17","2","167.2",0,"mid","high","high","large"
167,681,"2014-06-17","2","167.2",0,"mid","high","high","large"
167,684,"2014-06-17","2","167.2",0,"mid","high","high","large"
167,681,"2014-08-19","2","167.2",0,"mid","high","high","large"
167,681,"2014-09-23","2","167.2",0,"mid","high","high","large"
167,681,"2014-10-21","3","167.3",0,"low","high","high","large"
167,683,"2015-03-31","3","167.3",0,"low","high","high","large"
167,683,"2015-06-02","3","167.3",0,"low","high","high","large"
167,682,"2015-07-21","3","167.3",0,"low","high","high","large"
167,681,"2015-07-21","3","167.3",0,"low","high","high","large"
167,685,"2015-07-22","3","167.3",0,"low","high","high","large"
167,682,"2015-08-25","3","167.3",0,"low","high","high","large"
167,683,"2015-08-25","3","167.3",0,"low","high","high","large"
167,682,"2016-04-26","4","167.4",0,"low","high","high","large"
167,683,"2016-04-26","4","167.4",0,"low","high","high","large"
167,682,"2016-05-24","4","167.4",0,"low","high","high","large"
167,683,"2016-05-24","4","167.4",0,"low","high","high","large"
167,682,"2016-06-21","4","167.4",0,"low","high","high","large"
167,683,"2016-06-21","4","167.4",0,"low","high","high","large"
167,686,"2016-06-21","4","167.4",0,"low","high","high","large"
167,682,"2016-07-19","4","167.4",0,"low","high","high","large"
167,683,"2016-07-19","4","167.4",0,"low","high","high","large"
167,686,"2016-07-18","4","167.4",0,"low","high","high","large"
167,682,"2016-08-30","4","167.4",1,"low","high","high","large"
167,681,"2016-08-30","4","167.4",0,"low","high","high","large"
167,685,"2016-08-30","4","167.4",0,"low","high","high","large"
167,685,"2017-03-28","5","167.5",0,"low","high","high","large"
167,685,"2017-05-02","5","167.5",0,"low","high","high","large"
167,682,"2017-05-02","5","167.5",0,"low","high","high","large"
167,681,"2017-05-02","5","167.5",0,"low","high","high","large"
167,685,"2017-06-06","5","167.5",0,"low","high","high","large"
167,682,"2017-06-06","5","167.5",0,"low","high","high","large"
167,681,"2017-06-06","5","167.5",0,"low","high","high","large"
167,682,"2017-07-18","5","167.5",0,"low","high","high","large"
167,686,"2017-07-18","5","167.5",0,"low","high","high","large"
167,683,"2017-07-18","5","167.5",0,"low","high","high","large"
167,685,"2017-08-29","5","167.5",0,"low","high","high","large"
167,682,"2017-08-29","5","167.5",0,"low","high","high","large"
167,681,"2017-08-29","5","167.5",0,"low","high","high","large"
167,685,"2017-10-31","6","167.6",0,"mid","high","high","large"
167,682,"2017-10-31","6","167.6",0,"mid","high","high","large"
167,682,"2018-05-22","6","167.6",0,"mid","high","high","large"
167,685,"2018-05-22","6","167.6",0,"mid","high","high","large"
167,681,"2018-05-22","6","167.6",0,"mid","high","high","large"
167,682,"2018-06-18","6","167.6",0,"mid","high","high","large"
167,685,"2018-06-18","6","167.6",0,"mid","high","high","large"
167,681,"2018-06-18","6","167.6",0,"mid","high","high","large"
167,685,"2018-07-24","6","167.6",0,"mid","high","high","large"
167,681,"2018-07-24","6","167.6",0,"mid","high","high","large"
167,682,"2018-07-24","6","167.6",0,"mid","high","high","large"
167,681,"2018-08-14","6","167.6",0,"mid","high","high","large"
167,682,"2018-08-14","6","167.6",0,"mid","high","high","large"
167,681,"2019-05-21","7","167.7",0,"mid","high","high","large"
167,682,"2019-05-20","7","167.7",0,"mid","high","high","large"
167,681,"2019-07-16","7","167.7",0,"mid","high","high","large"
167,682,"2019-07-16","7","167.7",0,"mid","high","high","large"
167,685,"2019-07-16","7","167.7",0,"mid","high","high","large"
167,681,"2019-08-27","7","167.7",0,"mid","high","high","large"
167,682,"2019-08-27","7","167.7",0,"mid","high","high","large"
167,685,"2019-08-27","7","167.7",0,"mid","high","high","large"
167,681,"2020-07-25","8","167.8",0,"mid","high","high","large"
167,682,"2020-07-25","8","167.8",0,"mid","high","high","large"
175,996,"2013-05-22","1","175.1",0,"mid","high","high","large"
175,999,"2013-05-22","1","175.1",0,"mid","high","high","large"
175,995,"2013-05-22","1","175.1",0,"mid","high","high","large"
175,997,"2013-05-22","1","175.1",0,"mid","high","high","large"
175,996,"2013-07-18","1","175.1",0,"high","high","high","large"
175,999,"2013-07-18","1","175.1",0,"high","high","high","large"
175,995,"2013-07-18","1","175.1",0,"high","high","high","large"
175,997,"2013-07-18","1","175.1",0,"high","high","high","large"
175,996,"2013-09-18","1","175.1",0,"mid","high","high","large"
175,999,"2013-09-18","1","175.1",0,"mid","high","high","large"
175,995,"2013-09-18","1","175.1",0,"mid","high","high","large"
175,997,"2013-09-18","1","175.1",0,"mid","high","high","large"
175,996,"2014-05-28","2","175.2",0,"mid","high","high","large"
175,999,"2014-05-28","2","175.2",0,"mid","high","high","large"
175,995,"2014-05-28","2","175.2",0,"mid","high","high","large"
175,997,"2014-05-28","2","175.2",0,"mid","high","high","large"
175,996,"2014-07-24","2","175.2",0,"mid","high","high","large"
175,999,"2014-07-24","2","175.2",0,"mid","high","high","large"
175,995,"2014-07-24","2","175.2",0,"mid","high","high","large"
175,997,"2014-07-24","2","175.2",0,"mid","high","high","large"
175,996,"2014-09-04","2","175.2",0,"mid","high","high","large"
175,999,"2014-09-04","2","175.2",1,"mid","high","high","large"
175,995,"2014-09-04","2","175.2",0,"mid","high","high","large"
175,996,"2014-09-04","2","175.2",0,"mid","high","high","large"
175,996,"2015-08-27","3","175.3",0,"mid","high","high","large"
175,996,"2015-08-27","3","175.3",0,"mid","high","high","large"
175,995,"2015-08-27","3","175.3",0,"mid","high","high","large"
175,997,"2015-08-27","3","175.3",0,"mid","high","high","large"
175,996,"2016-05-26","4","175.4",0,"mid","high","high","large"
175,996,"2016-05-26","4","175.4",0,"mid","high","high","large"
175,995,"2016-05-26","4","175.4",0,"mid","high","high","large"
175,997,"2016-05-26","4","175.4",0,"mid","high","high","large"
175,996,"2016-08-04","4","175.4",0,"mid","high","high","large"
175,996,"2016-08-04","4","175.4",0,"mid","high","high","large"
175,995,"2016-08-04","4","175.4",0,"mid","high","high","large"
175,997,"2016-08-04","4","175.4",0,"mid","high","high","large"
175,996,"2016-09-20","4","175.4",0,"mid","high","high","large"
175,996,"2016-09-20","4","175.4",0,"mid","high","high","large"
175,995,"2016-09-20","4","175.4",0,"mid","high","high","large"
175,997,"2016-09-20","4","175.4",0,"mid","high","high","large"
175,996,"2017-06-28","5","175.5",0,"mid","high","high","large"
175,1000,"2017-06-28","5","175.5",0,"mid","high","high","large"
175,995,"2017-06-28","5","175.5",0,"mid","high","high","large"
175,997,"2017-06-28","5","175.5",0,"mid","high","high","large"
175,996,"2017-08-28","5","175.5",0,"mid","high","high","large"
175,1000,"2017-08-28","5","175.5",0,"mid","high","high","large"
175,995,"2017-08-28","5","175.5",0,"mid","high","high","large"
175,997,"2017-08-28","5","175.5",0,"mid","high","high","large"
175,996,"2018-06-19","6","175.6",0,"mid","high","high","large"
175,997,"2018-06-19","6","175.6",0,"mid","high","high","large"
176,551,"2013-04-17","1","176.1",0,"mid","unknown","high","large"
176,550,"2013-04-17","1","176.1",0,"mid","unknown","high","large"
176,552,"2013-04-17","1","176.1",0,"mid","unknown","high","large"
176,551,"2013-06-11","1","176.1",0,"high","unknown","high","large"
176,550,"2013-06-11","1","176.1",0,"high","unknown","high","large"
176,552,"2013-06-11","1","176.1",0,"high","unknown","high","large"
176,551,"2013-08-15","1","176.1",0,"high","unknown","high","large"
176,550,"2013-08-15","1","176.1",0,"high","unknown","high","large"
176,552,"2013-08-15","1","176.1",0,"high","unknown","high","large"
176,551,"2014-04-09","2","176.2",0,"mid","unknown","high","large"
176,550,"2014-04-09","2","176.2",0,"mid","unknown","high","large"
176,552,"2014-04-09","2","176.2",0,"mid","unknown","high","large"
176,551,"2014-06-25","2","176.2",0,"mid","unknown","high","large"
176,550,"2014-06-25","2","176.2",0,"mid","unknown","high","large"
176,552,"2014-06-25","2","176.2",0,"mid","unknown","high","large"
176,551,"2014-09-09","2","176.2",0,"mid","unknown","high","large"
176,550,"2014-09-09","2","176.2",0,"mid","unknown","high","large"
176,552,"2014-09-09","2","176.2",0,"mid","unknown","high","large"
176,551,"2015-05-12","3","176.3",0,"low","unknown","high","large"
176,550,"2015-05-12","3","176.3",0,"low","unknown","high","large"
176,552,"2015-05-12","3","176.3",0,"low","unknown","high","large"
176,551,"2015-09-23","3","176.3",0,"mid","unknown","high","large"
176,550,"2015-09-23","3","176.3",0,"mid","unknown","high","large"
176,552,"2015-09-23","3","176.3",0,"mid","unknown","high","large"
176,551,"2016-06-15","4","176.4",0,"mid","unknown","high","large"
176,552,"2016-06-15","4","176.4",0,"mid","unknown","high","large"
176,553,"2016-08-23","4","176.4",0,"mid","unknown","high","large"
176,549,"2016-08-23","4","176.4",0,"mid","unknown","high","large"
176,553,"2016-08-23","4","176.4",0,"mid","unknown","high","large"
176,1882,"2017-06-01","5","176.5",0,"mid","unknown","high","large"
176,551,"2017-06-01","5","176.5",0,"mid","unknown","high","large"
176,1883,"2017-06-01","5","176.5",0,"mid","unknown","high","large"
176,551,"2017-07-24","5","176.5",0,"high","unknown","high","large"
176,550,"2017-07-24","5","176.5",0,"high","unknown","high","large"
177,555,"2013-04-17","1","177.1",0,"mid","unknown","high","large"
177,557,"2013-04-17","1","177.1",0,"mid","unknown","high","large"
177,555,"2013-04-17","1","177.1",0,"mid","unknown","high","large"
177,555,"2013-06-11","1","177.1",0,"mid","unknown","high","large"
177,557,"2013-06-11","1","177.1",0,"mid","unknown","high","large"
177,555,"2013-06-11","1","177.1",0,"mid","unknown","high","large"
177,555,"2013-08-15","1","177.1",0,"mid","unknown","high","large"
177,557,"2013-08-15","1","177.1",0,"mid","unknown","high","large"
177,555,"2013-08-15","1","177.1",0,"mid","unknown","high","large"
177,555,"2014-04-09","2","177.2",0,"mid","unknown","high","large"
177,557,"2014-04-09","2","177.2",0,"mid","unknown","high","large"
177,555,"2014-04-09","2","177.2",0,"mid","unknown","high","large"
177,555,"2014-06-25","2","177.2",0,"mid","unknown","high","large"
177,557,"2014-06-25","2","177.2",0,"mid","unknown","high","large"
177,555,"2014-06-25","2","177.2",0,"mid","unknown","high","large"
177,557,"2014-09-09","2","177.2",0,"mid","unknown","high","large"
177,555,"2014-09-09","2","177.2",0,"mid","unknown","high","large"
177,555,"2015-05-12","3","177.3",0,"mid","unknown","high","large"
177,557,"2015-05-12","3","177.3",0,"mid","unknown","high","large"
177,555,"2015-09-23","3","177.3",0,"mid","unknown","high","large"
177,557,"2015-09-23","3","177.3",0,"mid","unknown","high","large"
177,556,"2015-09-23","3","177.3",0,"mid","unknown","high","large"
177,554,"2016-06-15","4","177.4",0,"mid","unknown","high","large"
177,557,"2016-06-15","4","177.4",0,"mid","unknown","high","large"
177,554,"2016-08-23","4","177.4",0,"mid","unknown","high","large"
177,558,"2016-08-23","4","177.4",0,"mid","unknown","high","large"
177,557,"2016-08-23","4","177.4",0,"mid","unknown","high","large"
177,1884,"2017-06-01","5","177.5",0,"mid","unknown","high","large"
177,558,"2017-06-01","5","177.5",0,"mid","unknown","high","large"
177,559,"2017-06-01","5","177.5",0,"mid","unknown","high","large"
177,558,"2017-07-24","5","177.5",0,"mid","unknown","high","large"
177,559,"2017-07-24","5","177.5",0,"mid","unknown","high","large"
177,559,"2017-07-24","5","177.5",0,"mid","unknown","high","large"
